ID,Date,Total Loss
2566,8/30/2011 0:00,39000
2567,2/4/2015 0:00,80000
2568,5/19/2009 0:00,0
2569,10/24/2012 0:00,2300
2570,12/18/2007 0:00,10000
2571,2/8/2009 0:00,29200
2572,5/18/2016 0:00,0
2573,3/29/2009 0:00,2400
2574,7/6/2016 0:00,3000
2575,7/15/2006 0:00,100
2576,2/11/2011 0:00,33600
2577,3/4/2005 0:00,56600
2578,11/8/2005 0:00,40000
2579,6/7/2010 0:00,0
2580,3/22/2013 0:00,20000
2581,10/11/2008 0:00,0
2582,8/23/2008 0:00,1500
2583,12/27/2005 0:00,7000
2584,4/19/2010 0:00,81000
2585,7/23/2015 0:00,5000
2586,8/21/2006 0:00,25000
2587,12/24/2010 0:00,0
2588,10/8/2013 0:00,1000
2589,7/1/2006 0:00,4000
2590,11/26/2013 0:00,5075
2591,10/9/2006 0:00,0
2592,6/15/2007 0:00,386800
2593,1/12/2012 0:00,1000
2594,9/17/2012 0:00,0
2595,1/16/2014 0:00,4550
2596,5/8/2011 0:00,2000
2597,3/7/2007 0:00,130400
2598,8/16/2011 0:00,0
2599,1/17/2007 0:00,0
2600,7/30/2012 0:00,4500
2601,6/22/2016 0:00,255550
2602,4/27/2007 0:00,35000
2603,4/22/2005 0:00,38020
2604,11/24/2011 0:00,150
2605,9/23/2007 0:00,9400
2606,9/30/2016 0:00,0
2607,3/3/2012 0:00,0
2608,4/21/2012 0:00,0
2609,9/16/2010 0:00,300
2610,5/11/2006 0:00,0
2611,9/20/2012 0:00,6000
2612,8/18/2013 0:00,200
2613,8/14/2011 0:00,28450
2614,3/28/2008 0:00,6500
2615,10/29/2008 0:00,3000
2616,2/23/2009 0:00,118300
2617,7/6/2015 0:00,20000
2618,3/11/2015 0:00,7200
2619,2/6/2016 0:00,0
2620,1/19/2008 0:00,1000
2621,2/21/2007 0:00,0
2622,4/15/2016 0:00,0
2623,7/1/2013 0:00,1600
2624,5/29/2014 0:00,0
2625,11/3/2010 0:00,50000
2626,12/6/2009 0:00,10100
2627,10/27/2006 0:00,110500
2628,2/3/2014 0:00,3500
2629,3/31/2010 0:00,100
2630,4/5/2005 0:00,6020
2631,7/23/2008 0:00,15050
2632,2/16/2012 0:00,1500
2633,10/12/2015 0:00,1500
2634,3/18/2012 0:00,525
2635,5/26/2012 0:00,2500
2636,9/5/2006 0:00,38015
2637,12/9/2011 0:00,100
2638,10/26/2013 0:00,2300
2639,7/9/2010 0:00,61000
2640,11/15/2008 0:00,0
2641,6/19/2015 0:00,0
2642,2/23/2016 0:00,10000
2643,3/11/2008 0:00,16500
2644,12/29/2006 0:00,3000
2645,12/1/2014 0:00,15200
2646,8/28/2009 0:00,3500
2647,6/3/2009 0:00,2000
2648,9/6/2014 0:00,0
2649,10/11/2007 0:00,500
2650,5/9/2012 0:00,0
2651,8/15/2005 0:00,8000
2652,7/24/2016 0:00,618500
2653,12/26/2011 0:00,0
2654,11/23/2005 0:00,5500
2655,11/12/2013 0:00,46000
2656,6/22/2010 0:00,13800
2657,1/13/2013 0:00,0
2658,4/21/2011 0:00,5000
2659,8/10/2015 0:00,10000
2660,1/11/2011 0:00,0
2661,4/23/2013 0:00,150300
2662,9/20/2006 0:00,50000
2663,9/24/2008 0:00,113000
2664,4/24/2006 0:00,2500
2665,8/7/2008 0:00,20000
2666,6/19/2008 0:00,73100
2667,8/1/2013 0:00,4100
2668,9/27/2015 0:00,0
2669,11/15/2015 0:00,0
2670,10/3/2010 0:00,0
2671,2/17/2006 0:00,62500
2672,11/9/2013 0:00,0
2673,8/2/2006 0:00,2800
2674,5/27/2013 0:00,34000
2675,5/23/2011 0:00,0
2676,11/5/2011 0:00,450
2677,9/14/2009 0:00,18550
2678,8/12/2010 0:00,5000
2679,1/25/2011 0:00,200
2680,3/7/2014 0:00,2600
2681,12/30/2005 0:00,40950
2682,12/20/2016 0:00,11900
2683,4/11/2008 0:00,10500
2684,9/17/2011 0:00,9250
2685,7/15/2013 0:00,24600
2686,5/7/2005 0:00,27050
2687,6/27/2005 0:00,660
2688,12/2/2008 0:00,2000
2689,1/20/2009 0:00,4500
2690,10/14/2008 0:00,56000
2691,3/19/2005 0:00,1400
2692,11/1/2016 0:00,0
2693,7/25/2009 0:00,87500
2694,9/1/2005 0:00,700
2695,5/19/2016 0:00,0
2696,2/14/2011 0:00,35000
2697,8/27/2016 0:00,0
2698,10/15/2016 0:00,0
2699,5/20/2009 0:00,46200
2700,11/2/2009 0:00,0
2701,7/7/2016 0:00,45000
2702,9/9/2014 0:00,35000
2703,10/17/2010 0:00,3000
2704,4/4/2011 0:00,38000
2705,12/10/2005 0:00,41200
2706,7/13/2011 0:00,72500
2707,8/31/2011 0:00,2600
2708,12/18/2014 0:00,8000
2709,3/28/2015 0:00,8900
2710,12/19/2007 0:00,500
2711,4/30/2009 0:00,24500
2712,8/24/2008 0:00,95000
2713,12/2/2015 0:00,6000
2714,6/12/2012 0:00,200
2715,7/16/2006 0:00,4000
2716,5/28/2006 0:00,1100
2717,12/25/2010 0:00,15000
2718,10/9/2013 0:00,2000
2719,7/6/2008 0:00,3000
2720,1/20/2016 0:00,500
2721,3/12/2009 0:00,8400
2722,2/16/2013 0:00,25000
2723,9/21/2005 0:00,25500
2724,4/6/2013 0:00,157000
2725,11/9/2005 0:00,30000
2726,9/24/2007 0:00,3000
2727,1/18/2007 0:00,0
2728,4/27/2014 0:00,0
2729,1/1/2015 0:00,12500
2730,8/21/2013 0:00,1000
2731,10/10/2006 0:00,16000
2732,7/31/2012 0:00,8000
2733,1/2/2008 0:00,55000
2734,1/17/2014 0:00,2500
2735,2/20/2008 0:00,0
2736,6/15/2014 0:00,30788
2737,3/4/2012 0:00,0
2738,8/6/2007 0:00,36500
2739,11/16/2009 0:00,500
2740,6/16/2007 0:00,22300
2741,4/28/2007 0:00,0
2742,9/23/2014 0:00,12000
2743,11/25/2011 0:00,30000
2744,10/24/2006 0:00,3000
2745,11/26/2005 0:00,11000
2746,4/7/2012 0:00,250
2747,3/1/2011 0:00,1000
2748,3/5/2013 0:00,0
2749,9/26/2014 0:00,31000
2750,12/19/2015 0:00,15700
2751,4/13/2009 0:00,2000
2752,8/8/2009 0:00,4000
2753,1/21/2015 0:00,0
2754,9/10/2008 0:00,387100
2755,8/24/2015 0:00,50
2756,2/13/2005 0:00,3000
2757,5/23/2012 0:00,7875
2758,6/29/2006 0:00,17000
2759,11/8/2012 0:00,4000
2760,6/26/2011 0:00,9300
2761,3/23/2006 0:00,500
2762,12/12/2011 0:00,4600
2763,1/24/2010 0:00,0
2764,1/1/2007 0:00,1200
2765,5/13/2013 0:00,11600
2766,11/29/2007 0:00,4000
2767,12/22/2010 0:00,0
2768,6/5/2016 0:00,800
2769,4/10/2014 0:00,5000
2770,7/19/2014 0:00,200
2771,10/16/2009 0:00,1000
2772,4/11/2007 0:00,29500
2773,5/24/2005 0:00,55500
2774,12/19/2008 0:00,28000
2775,7/3/2008 0:00,500
2776,2/10/2010 0:00,2300
2777,3/24/2014 0:00,24600
2778,11/1/2015 0:00,0
2779,5/16/2015 0:00,5500
2780,3/25/2008 0:00,1000
2781,2/1/2007 0:00,5000
2782,12/14/2013 0:00,0
2783,2/9/2016 0:00,1000
2784,5/21/2010 0:00,7150
2785,7/22/2009 0:00,3500
2786,10/13/2014 0:00,1500
2787,11/10/2006 0:00,2000
2788,6/9/2011 0:00,37500
2789,8/18/2005 0:00,22500
2790,11/25/2012 0:00,11600
2791,12/31/2013 0:00,0
2792,5/4/2010 0:00,9100
2793,2/13/2012 0:00,0
2794,3/21/2012 0:00,22350
2795,2/26/2016 0:00,360
2796,3/8/2008 0:00,62010
2797,9/30/2010 0:00,200
2798,1/5/2009 0:00,77700
2799,6/16/2008 0:00,15000
2800,8/4/2013 0:00,4000
2801,11/18/2015 0:00,100
2802,8/7/2015 0:00,1000
2803,1/8/2011 0:00,20025
2804,6/14/2006 0:00,1125
2805,9/27/2008 0:00,550
2806,4/26/2013 0:00,15000
2807,3/6/2006 0:00,132800
2808,1/16/2013 0:00,0
2809,4/18/2011 0:00,25000
2810,6/29/2012 0:00,2000
2811,9/4/2005 0:00,61200
2812,1/15/2007 0:00,15000
2813,12/8/2010 0:00,30000
2814,12/12/2012 0:00,16100
2815,4/9/2013 0:00,7100
2816,9/22/2013 0:00,0
2817,8/20/2014 0:00,0
2818,2/27/2010 0:00,1250
2819,8/17/2012 0:00,50
2820,11/27/2006 0:00,100
2821,5/15/2007 0:00,15100
2822,10/20/2010 0:00,60000
2823,1/23/2016 0:00,0
2824,6/2/2015 0:00,0
2825,4/14/2015 0:00,4000
2826,12/16/2007 0:00,3200
2827,7/3/2007 0:00,62100
2828,10/10/2014 0:00,5300
2829,7/2/2014 0:00,31600
2830,2/4/2007 0:00,115200
2831,12/15/2014 0:00,3000
2832,7/20/2007 0:00,400
2833,9/7/2007 0:00,18000
2834,3/25/2007 0:00,14900
2835,8/25/2009 0:00,127000
2836,1/30/2013 0:00,0
2837,10/28/2007 0:00,28000
2838,7/18/2013 0:00,7100
2839,9/3/2012 0:00,4000
2840,5/27/2005 0:00,4200
2841,5/17/2009 0:00,2000
2842,10/22/2012 0:00,0
2843,2/6/2009 0:00,3000
2844,1/4/2015 0:00,2000
2845,5/16/2016 0:00,0
2846,6/2/2008 0:00,1600
2847,9/10/2015 0:00,1000
2848,12/13/2005 0:00,12000
2849,1/31/2006 0:00,1000
2850,11/22/2011 0:00,0
2851,4/25/2007 0:00,1700
2852,5/10/2013 0:00,0
2853,4/14/2008 0:00,8000
2854,7/26/2010 0:00,0
2855,2/22/2015 0:00,2500
2856,10/29/2015 0:00,31500
2857,10/7/2006 0:00,2000
2858,8/19/2006 0:00,110000
2859,1/28/2011 0:00,40000
2860,3/18/2011 0:00,0
2861,9/13/2010 0:00,101000
2862,1/7/2010 0:00,5500
2863,8/10/2016 0:00,4000
2864,5/3/2009 0:00,38050
2865,6/10/2005 0:00,242000
2866,12/5/2015 0:00,17000
2867,9/18/2005 0:00,46600
2868,4/17/2010 0:00,4000
2869,3/14/2016 0:00,16100
2870,5/2/2016 0:00,1500
2871,10/4/2011 0:00,10000
2872,6/18/2014 0:00,22800
2873,7/29/2005 0:00,31500
2874,9/28/2016 0:00,21000
2875,3/1/2012 0:00,1200
2876,11/19/2009 0:00,40000
2877,11/18/2016 0:00,1500
2878,6/9/2012 0:00,1250
2879,8/11/2009 0:00,70000
2880,1/12/2005 0:00,101111
2881,3/2/2005 0:00,60000
2882,7/29/2016 0:00,2100
2883,2/14/2016 0:00,0
2884,7/1/2009 0:00,0
2885,5/2/2011 0:00,0
2886,10/25/2005 0:00,0
2887,3/8/2016 0:00,80000
2888,9/22/2011 0:00,23500
2889,4/9/2011 0:00,21000
2890,3/17/2006 0:00,850000
2891,4/10/2005 0:00,11600
2892,5/9/2007 0:00,14500
2893,8/16/2014 0:00,53430
2894,6/24/2013 0:00,5200
2895,12/30/2010 0:00,3000
2896,11/6/2016 0:00,0
2897,7/30/2009 0:00,600
2898,1/22/2011 0:00,3800
2899,2/22/2006 0:00,56500
2900,6/1/2013 0:00,12000
2901,8/17/2007 0:00,1000
2902,5/4/2016 0:00,4100
2903,12/23/2014 0:00,22000
2904,1/25/2009 0:00,10200
2905,5/26/2010 0:00,0
2906,11/13/2012 0:00,14000
2907,4/16/2008 0:00,27000
2908,1/3/2010 0:00,257000
2909,8/2/2014 0:00,1000
2910,4/5/2013 0:00,7601
2911,3/20/2011 0:00,0
2912,7/11/2015 0:00,30300
2913,10/17/2015 0:00,0
2914,9/29/2007 0:00,366800
2915,1/6/2015 0:00,29600
2916,3/23/2009 0:00,2100
2917,6/17/2009 0:00,0
2918,9/24/2016 0:00,1600
2919,9/28/2014 0:00,9500
2920,6/21/2007 0:00,4100
2921,10/19/2008 0:00,7000
2922,2/19/2008 0:00,51000
2923,5/29/2008 0:00,1400
2924,12/26/2012 0:00,17700
2925,6/20/2014 0:00,35000
2926,11/21/2009 0:00,35200
2927,3/12/2014 0:00,2700
2928,11/10/2014 0:00,1000
2929,8/13/2009 0:00,23200
2930,8/3/2007 0:00,4000
2931,4/13/2010 0:00,0
2932,11/11/2007 0:00,28150
2933,5/5/2009 0:00,12000
2934,2/18/2015 0:00,12000
2935,8/12/2016 0:00,1000
2936,6/8/2013 0:00,1050
2937,11/26/2010 0:00,1000
2938,10/24/2011 0:00,0
2939,7/11/2012 0:00,0
2940,6/13/2005 0:00,11000
2941,1/21/2010 0:00,0
2942,12/19/2010 0:00,46000
2943,5/16/2013 0:00,6000
2944,4/13/2014 0:00,2100
2945,3/26/2006 0:00,500
2946,5/21/2005 0:00,6600
2947,10/1/2011 0:00,16200
2948,10/21/2006 0:00,30
2949,6/5/2008 0:00,0
2950,8/21/2008 0:00,27600
2951,9/13/2015 0:00,2800
2952,11/29/2015 0:00,11000
2953,9/28/2006 0:00,4250
2954,1/29/2007 0:00,300000
2955,12/11/2013 0:00,14000
2956,5/24/2010 0:00,3250
2957,12/12/2006 0:00,0
2958,3/21/2014 0:00,101470
2959,2/13/2010 0:00,1000
2960,5/13/2008 0:00,9100
2961,9/13/2008 0:00,500
2962,12/22/2015 0:00,10000
2963,8/21/2015 0:00,0
2964,8/29/2005 0:00,3000
2965,7/22/2014 0:00,258600
2966,10/13/2009 0:00,20000
2967,4/14/2007 0:00,45000
2968,10/19/2012 0:00,21700
2969,9/16/2013 0:00,100000
2970,7/16/2011 0:00,0
2971,3/22/2008 0:00,139000
2972,2/12/2016 0:00,0
2973,8/18/2010 0:00,3000
2974,2/10/2005 0:00,60000
2975,1/8/2006 0:00,62000
2976,1/3/2014 0:00,0
2977,12/15/2011 0:00,155000
2978,5/20/2012 0:00,0
2979,5/1/2010 0:00,39500
2980,5/18/2007 0:00,4100
2981,12/17/2016 0:00,3000
2982,6/12/2011 0:00,6000
2983,11/13/2006 0:00,103000
2984,11/22/2012 0:00,0
2985,10/16/2014 0:00,24000
2986,10/26/2016 0:00,50300
2987,7/19/2009 0:00,700
2988,8/5/2006 0:00,36000
2989,3/3/2006 0:00,46400
2990,3/24/2012 0:00,13250
2991,10/27/2009 0:00,0
2992,9/8/2016 0:00,18125
2993,8/26/2007 0:00,350
2994,7/8/2014 0:00,8800
2995,2/10/2012 0:00,0
2996,1/25/2008 0:00,4750
2997,5/4/2015 0:00,0
2998,12/25/2013 0:00,2000
2999,9/17/2006 0:00,25400
3000,4/9/2016 0:00,0
3001,5/10/2010 0:00,200
3002,10/17/2007 0:00,0
3003,4/10/2009 0:00,10000
3004,1/24/2015 0:00,1000
3005,7/18/2016 0:00,3250
3006,12/13/2007 0:00,1500
3007,11/9/2008 0:00,8000
3008,6/30/2007 0:00,0
3009,12/8/2015 0:00,7000
3010,5/4/2008 0:00,2000
3011,4/1/2009 0:00,304500
3012,7/18/2015 0:00,17500
3013,2/25/2015 0:00,7000
3014,8/14/2012 0:00,1550
3015,3/2/2007 0:00,0
3016,10/23/2010 0:00,0
3017,6/19/2013 0:00,0
3018,4/29/2016 0:00,80000
3019,2/7/2007 0:00,3000
3020,5/17/2014 0:00,36200
3021,12/5/2010 0:00,21500
3022,12/15/2012 0:00,950
3023,9/7/2005 0:00,5000
3024,9/2/2013 0:00,3000
3025,6/5/2015 0:00,0
3026,5/14/2009 0:00,3000
3027,3/15/2011 0:00,75000
3028,9/6/2012 0:00,825
3029,8/22/2009 0:00,180000
3030,12/22/2008 0:00,500
3031,1/27/2013 0:00,0
3032,10/31/2007 0:00,1000
3033,10/20/2005 0:00,1210
3034,1/28/2006 0:00,75
3035,10/30/2014 0:00,0
3036,7/23/2007 0:00,96600
3037,3/22/2007 0:00,0
3038,6/29/2014 0:00,106000
3039,5/7/2013 0:00,0
3040,2/11/2006 0:00,38500
3041,8/7/2016 0:00,0
3042,9/10/2010 0:00,0
3043,2/28/2008 0:00,8000
3044,8/30/2015 0:00,34800
3045,1/31/2011 0:00,74500
3046,3/5/2005 0:00,1000
3047,3/29/2011 0:00,0
3048,6/23/2011 0:00,50000
3049,11/19/2014 0:00,7000
3050,10/26/2015 0:00,200
3051,12/16/2005 0:00,34200
3052,1/7/2012 0:00,0
3053,3/25/2013 0:00,8200
3054,7/15/2010 0:00,6000
3055,6/10/2007 0:00,11700
3056,4/20/2010 0:00,25
3057,10/4/2009 0:00,2100
3058,5/3/2014 0:00,1100
3059,4/16/2012 0:00,2250
3060,7/25/2012 0:00,9000
3061,6/26/2009 0:00,1500
3062,4/17/2005 0:00,70000
3063,1/23/2014 0:00,0
3064,3/18/2009 0:00,32150
3065,7/26/2005 0:00,3700
3066,6/25/2016 0:00,70000
3067,11/2/2012 0:00,28400
3068,3/17/2016 0:00,5050
3069,12/8/2008 0:00,0
3070,11/3/2005 0:00,17200
3071,6/2/2010 0:00,6500
3072,12/24/2012 0:00,100
3073,5/11/2011 0:00,76550
3074,1/27/2012 0:00,64000
3075,10/29/2013 0:00,171340
3076,12/1/2012 0:00,2020
3077,7/6/2010 0:00,46500
3078,6/3/2011 0:00,9000
3079,10/6/2013 0:00,0
3080,4/23/2008 0:00,16500
3081,5/27/2007 0:00,6400
3082,12/8/2016 0:00,19000
3083,9/3/2014 0:00,0
3084,1/11/2016 0:00,16000
3085,8/31/2009 0:00,3500
3086,7/29/2010 0:00,16100
3087,2/26/2009 0:00,90100
3088,9/23/2009 0:00,11000
3089,3/31/2008 0:00,5300
3090,10/26/2008 0:00,1900
3091,7/9/2015 0:00,43000
3092,8/11/2014 0:00,1000
3093,2/3/2016 0:00,8300
3094,3/8/2015 0:00,13000
3095,12/22/2007 0:00,55520
3096,3/31/2015 0:00,13300
3097,2/3/2009 0:00,5000
3098,5/13/2016 0:00,15000
3099,5/8/2006 0:00,14000
3100,3/26/2016 0:00,0
3101,6/28/2013 0:00,146000
3102,8/16/2006 0:00,38000
3103,11/6/2010 0:00,3000
3104,2/8/2008 0:00,0
3105,5/29/2012 0:00,170000
3106,12/6/2011 0:00,30000
3107,9/8/2006 0:00,1700
3108,10/14/2010 0:00,25200
3109,7/21/2013 0:00,5500
3110,4/8/2005 0:00,0
3111,5/31/2006 0:00,8200
3112,3/16/2005 0:00,19750
3113,10/30/2006 0:00,13400
3114,3/11/2013 0:00,77000
3115,2/6/2014 0:00,24000
3116,2/23/2011 0:00,2000
3117,3/28/2010 0:00,10000
3118,10/8/2007 0:00,4000
3119,5/6/2012 0:00,2750
3120,1/19/2006 0:00,0
3121,7/27/2016 0:00,145300
3122,12/29/2011 0:00,0
3123,11/28/2014 0:00,2000
3124,6/6/2009 0:00,12000
3125,8/1/2008 0:00,45600
3126,8/30/2016 0:00,4500
3127,9/4/2007 0:00,115000
3128,5/23/2009 0:00,21500
3129,12/12/2014 0:00,500
3130,10/3/2015 0:00,0
3131,2/15/2014 0:00,22000
3132,11/2/2011 0:00,14200
3133,7/2/2012 0:00,5500
3134,11/18/2008 0:00,55000
3135,3/19/2010 0:00,39500
3136,6/16/2015 0:00,1000
3137,6/20/2005 0:00,140020
3138,11/16/2005 0:00,52500
3139,7/31/2016 0:00,0
3140,2/23/2013 0:00,0
3141,3/5/2009 0:00,50
3142,4/23/2009 0:00,2700
3143,9/28/2005 0:00,0
3144,10/17/2006 0:00,5000
3145,4/4/2008 0:00,0
3146,11/1/2012 0:00,0
3147,1/24/2014 0:00,2000
3148,4/7/2010 0:00,36300
3149,8/20/2016 0:00,30000
3150,9/17/2007 0:00,300
3151,5/5/2007 0:00,100
3152,6/23/2007 0:00,32500
3153,7/30/2007 0:00,64600
3154,12/25/2014 0:00,67535
3155,12/2/2011 0:00,21500
3156,5/23/2015 0:00,3680
3157,7/6/2011 0:00,1000
3158,5/23/2008 0:00,78600
3159,8/29/2006 0:00,1700
3160,3/28/2011 0:00,0
3161,8/31/2015 0:00,20000
3162,12/4/2013 0:00,700
3163,8/28/2013 0:00,2750
3164,3/30/2013 0:00,5401
3165,5/21/2006 0:00,1
3166,8/31/2008 0:00,20000
3167,12/22/2012 0:00,4000
3168,2/10/2006 0:00,1500
3169,12/9/2008 0:00,600
3170,7/8/2013 0:00,0
3171,5/20/2013 0:00,153000
3172,8/23/2005 0:00,124500
3173,5/10/2016 0:00,0
3174,1/3/2012 0:00,100
3175,2/5/2011 0:00,4500
3176,4/22/2008 0:00,2000
3177,3/20/2009 0:00,65000
3178,1/20/2005 0:00,14000
3179,10/15/2012 0:00,66500
3180,9/8/2011 0:00,0
3181,12/18/2005 0:00,61925
3182,6/5/2006 0:00,0
3183,10/11/2010 0:00,0
3184,12/8/2006 0:00,41000
3185,11/5/2007 0:00,54000
3186,6/23/2014 0:00,96500
3187,11/28/2010 0:00,18125
3188,7/26/2013 0:00,0
3189,12/31/2009 0:00,16500
3190,3/18/2007 0:00,15600
3191,6/20/2012 0:00,0
3192,9/22/2009 0:00,2300
3193,11/23/2015 0:00,30000
3194,2/25/2006 0:00,2700
3195,11/23/2008 0:00,45000
3196,3/2/2016 0:00,0
3197,3/12/2012 0:00,1500
3198,6/4/2013 0:00,1500
3199,4/30/2005 0:00,0
3200,11/6/2015 0:00,8700
3201,1/13/2008 0:00,6000
3202,4/25/2010 0:00,12000
3203,11/21/2006 0:00,0
3204,2/28/2014 0:00,5900
3205,4/22/2015 0:00,42000
3206,11/20/2013 0:00,8500
3207,8/3/2010 0:00,30000
3208,8/13/2006 0:00,7200
3209,9/25/2011 0:00,0
3210,7/31/2008 0:00,0
3211,4/6/2009 0:00,21000
3212,8/12/2013 0:00,100
3213,5/9/2008 0:00,2000
3214,11/3/2013 0:00,1000
3215,7/10/2014 0:00,0
3216,5/27/2016 0:00,23990
3217,1/19/2011 0:00,1000
3218,12/17/2011 0:00,5000
3219,6/22/2006 0:00,2000
3220,5/20/2007 0:00,166100
3221,1/21/2013 0:00,32500
3222,10/16/2005 0:00,99750
3223,9/13/2006 0:00,0
3224,8/15/2015 0:00,30
3225,2/22/2011 0:00,0
3226,3/29/2012 0:00,0
3227,12/14/2009 0:00,2200
3228,3/19/2015 0:00,350
3229,8/20/2010 0:00,0
3230,1/27/2008 0:00,7100
3231,7/7/2012 0:00,15500
3232,5/12/2010 0:00,20500
3233,12/9/2014 0:00,5100
3234,10/19/2007 0:00,9500
3235,9/4/2016 0:00,400
3236,1/26/2015 0:00,400
3237,5/28/2009 0:00,1600
3238,10/18/2014 0:00,700
3239,7/11/2007 0:00,46100
3240,9/5/2009 0:00,6000
3241,12/13/2016 0:00,12200
3242,2/6/2005 0:00,37000
3243,1/24/2006 0:00,425
3244,3/26/2012 0:00,0
3245,6/1/2005 0:00,43550
3246,8/1/2016 0:00,3000
3247,11/14/2010 0:00,155000
3248,2/17/2016 0:00,100510
3249,4/29/2011 0:00,2300
3250,10/2/2007 0:00,2500
3251,8/29/2013 0:00,5550
3252,1/9/2015 0:00,35000
3253,3/16/2008 0:00,16100
3254,10/17/2013 0:00,2200
3255,3/14/2006 0:00,64300
3256,4/13/2005 0:00,0
3257,2/9/2007 0:00,68900
3258,7/17/2010 0:00,1500
3259,12/30/2015 0:00,5275
3260,1/2/2011 0:00,288000
3261,5/1/2013 0:00,13425
3262,7/30/2014 0:00,3000
3263,11/17/2005 0:00,7250
3264,5/2/2006 0:00,32450
3265,8/9/2013 0:00,2100
3266,2/24/2013 0:00,107500
3267,11/22/2007 0:00,550
3268,9/21/2016 0:00,0
3269,8/14/2007 0:00,7500
3270,6/14/2009 0:00,3000
3271,6/17/2011 0:00,0
3272,1/10/2008 0:00,27000
3273,6/13/2016 0:00,0
3274,4/14/2013 0:00,13621
3275,1/6/2013 0:00,2000
3276,9/29/2005 0:00,6025
3277,6/21/2005 0:00,21500
3278,9/28/2012 0:00,0
3279,11/16/2012 0:00,30100
3280,8/7/2011 0:00,42500
3281,2/26/2007 0:00,0
3282,1/25/2014 0:00,0
3283,5/21/2013 0:00,500
3284,10/22/2008 0:00,9600
3285,10/1/2014 0:00,0
3286,6/28/2009 0:00,18400
3287,11/9/2016 0:00,4000
3288,4/12/2012 0:00,90300
3289,1/3/2005 0:00,185000
3290,8/16/2009 0:00,2100
3291,12/7/2013 0:00,21000
3292,11/7/2014 0:00,15350
3293,5/6/2007 0:00,50000
3294,8/13/2014 0:00,3400
3295,7/22/2005 0:00,81000
3296,9/9/2005 0:00,1300
3297,2/18/2010 0:00,24050
3298,2/2/2011 0:00,2600
3299,5/29/2010 0:00,5400
3300,12/26/2014 0:00,5000
3301,9/1/2015 0:00,40000
3302,12/27/2007 0:00,6050
3303,5/24/2015 0:00,39500
3304,10/25/2010 0:00,0
3305,5/8/2009 0:00,32000
3306,9/6/2010 0:00,255500
3307,4/5/2015 0:00,3038
3308,7/14/2015 0:00,0
3309,3/19/2016 0:00,100
3310,4/5/2008 0:00,111500
3311,12/10/2008 0:00,65250
3312,9/1/2008 0:00,7600
3313,7/14/2008 0:00,41000
3314,12/10/2015 0:00,48570
3315,2/10/2013 0:00,30000
3316,3/10/2005 0:00,73900
3317,10/23/2016 0:00,100
3318,7/21/2011 0:00,5400
3319,11/26/2015 0:00,10000
3320,2/15/2015 0:00,3100
3321,9/2/2009 0:00,207000
3322,10/5/2008 0:00,8000
3323,3/22/2016 0:00,334200
3324,10/8/2010 0:00,601000
3325,11/10/2009 0:00,45000
3326,12/24/2007 0:00,29825
3327,6/7/2013 0:00,13000
3328,5/5/2014 0:00,0
3329,1/26/2007 0:00,3800
3330,7/28/2008 0:00,5000
3331,6/10/2015 0:00,100
3332,7/24/2006 0:00,550
3333,1/6/2012 0:00,26000
3334,3/7/2010 0:00,41000
3335,8/10/2006 0:00,100
3336,9/18/2015 0:00,27000
3337,6/10/2008 0:00,66500
3338,5/2/2012 0:00,0
3339,11/18/2006 0:00,46400
3340,4/19/2008 0:00,10200
3341,9/21/2010 0:00,155650
3342,1/8/2014 0:00,275000
3343,3/5/2016 0:00,35500
3344,6/15/2010 0:00,4500
3345,1/13/2009 0:00,247400
3346,12/11/2009 0:00,0
3347,1/7/2006 0:00,381000
3348,10/29/2011 0:00,30000
3349,8/6/2010 0:00,0
3350,12/1/2010 0:00,10300
3351,12/27/2015 0:00,700
3352,9/15/2013 0:00,42500
3353,1/29/2015 0:00,0
3354,6/27/2008 0:00,13500
3355,9/18/2008 0:00,4000
3356,5/25/2009 0:00,2100
3357,10/5/2015 0:00,200
3358,11/1/2006 0:00,465000
3359,3/13/2013 0:00,0
3360,12/4/2005 0:00,86500
3361,1/16/2011 0:00,0
3362,4/12/2011 0:00,55250
3363,8/26/2005 0:00,0
3364,12/3/2012 0:00,52000
3365,7/13/2014 0:00,500
3366,8/31/2007 0:00,2800
3367,5/6/2008 0:00,1500
3368,10/13/2005 0:00,16000
3369,3/24/2010 0:00,3300
3370,10/21/2014 0:00,25400
3371,8/25/2012 0:00,104000
3372,4/8/2016 0:00,8000
3373,7/5/2005 0:00,47450
3374,2/12/2007 0:00,100
3375,2/1/2010 0:00,0
3376,5/22/2014 0:00,0
3377,5/23/2007 0:00,4000
3378,12/20/2011 0:00,0
3379,3/27/2005 0:00,2000
3380,7/4/2012 0:00,7500
3381,10/12/2011 0:00,0
3382,9/4/2015 0:00,0
3383,11/4/2006 0:00,800
3384,2/11/2014 0:00,23500
3385,4/1/2014 0:00,0
3386,4/19/2007 0:00,6050
3387,7/27/2014 0:00,15000
3388,9/14/2014 0:00,6000
3389,5/4/2013 0:00,19200
3390,7/24/2012 0:00,15050
3391,8/19/2009 0:00,27000
3392,11/26/2016 0:00,8000
3393,11/30/2011 0:00,7000
3394,6/3/2012 0:00,1700
3395,12/27/2008 0:00,0
3396,2/14/2009 0:00,6450
3397,3/19/2008 0:00,16000
3398,6/27/2015 0:00,5000
3399,11/11/2010 0:00,291000
3400,6/9/2007 0:00,4200
3401,10/4/2014 0:00,17000
